"country","actor","total_revenue"
"Gambia","Angela Hudson","5.99"
"Gambia","Gina Degeneres","5.99"
"Gambia","Woody Hoffman","5.99"
"Gambia","Tom Mckellen","5.99"
"Gambia","Mena Hopper","5.99"
"Gambia","Liza Bergman","5.99"
"Gambia","Alan Dreyfuss","5.99"
"Gambia","Alec Wayne","5.98"
"Gambia","Angelina Astaire","5.98"
"Gambia","Ben Willis","5.98"
"Gambia","Nick Wahlberg","5.98"
"Gambia","Sandra Kilmer","5.98"
"Gambia","Walter Torn","5.97"
"Gambia","Elvis Marx","4.99"
"Gambia","Kenneth Torn","4.99"
"Gambia","Cameron Streep","4.99"
"Gambia","Laura Brody","4.99"
"Gambia","Helen Voight","4.99"
"Gambia","Kevin Garland","4.99"
"Gambia","Tom Miranda","4.99"
"Gambia","Julia Zellweger","4.99"
"Gambia","Warren Jackman","4.99"
"Gambia","Emily Dee","4.99"
"Gambia","Goldie Brody","4.99"
"Gambia","Christian Neeson","4.99"
"Gambia","Mae Hoffman","3.99"
"Gambia","Jodie Degeneres","3.99"
"Gambia","Rip Winslet","3.99"
"Gambia","Julia Mcqueen","3.99"
"Gambia","Frances Day-Lewis","3.99"
"Gambia","Matthew Johansson","3.99"
"Gambia","Zero Cage","3.99"
"Gambia","Kim Allen","2.99"
"Gambia","Val Bolger","2.99"
"Gambia","Lucille Dee","2.99"
"Gambia","Laurence Bullock","2.99"
"Gambia","Adam Grant","2.99"
"Gambia","Frances Tomei","2.99"
"Gambia","Spencer Depp","2.99"
"Gambia","Cate Mcqueen","2.99"
"Gambia","Whoopi Hurt","2.99"
"Gambia","Sean Guiness","2.99"
"Gambia","River Dean","2.99"
"Gambia","Reese Kilmer","2.99"
"Gambia","Julia Barrymore","2.99"
"Gambia","Russell Close","2.99"
"Gambia","Jude Cruise","2.99"
"Gambia","Greg Chaplin","2.99"
"Gambia","James Pitt","2.99"
"Gambia","Meryl Allen","2.99"
"Gambia","Grace Mostel","2.99"
"Gambia","Cuba Olivier","2.99"
"Gambia","Ian Tandy","1.99"
"Gambia","Minnie Zellweger","1.99"
"Gambia","Julia Fawcett","0.99"
"Gambia","Kirk Jovovich","0.99"
"Gambia","Greta Malden","0.99"
"Gambia","Daryl Crawford","0.99"
"Gambia","Woody Jolie","0.99"
"Gambia","Russell Bacall","0.99"
"Gambia","Meg Hawke","0.99"
"Germany","Matthew Johansson","56.92"
"Germany","Susan Davis","53.89"
"Germany","Henry Berry","52.92"
"Germany","Daryl Wahlberg","46.91"
"Germany","Kenneth Torn","45.90"
"Germany","Renee Tracy","44.89"
"Germany","Woody Hoffman","43.93"
"Germany","Geoffrey Heston","42.91"
"Germany","Tom Miranda","41.92"
"Germany","Sean Guiness","41.91"
"Germany","Christian Akroyd","40.92"
"Germany","Gary Penn","40.90"
"Germany","Jayne Neeson","39.91"
"Germany","Liza Bergman","38.93"
"Germany","Rock Dukakis","38.90"
"Germany","Kevin Bloom","36.94"
"Germany","Jodie Degeneres","36.92"
"Germany","Christian Gable","35.94"
"Germany","Russell Bacall","35.93"
"Germany","John Suvari","34.93"
"Germany","Groucho Williams","34.93"
"Germany","Bela Walken","34.93"
"Germany","Cameron Zellweger","34.93"
"Germany","Cameron Wray","34.92"
"Germany","Cuba Olivier","34.90"
"Germany","Kenneth Hoffman","34.89"
"Germany","Nick Degeneres","33.94"
"Germany","Angelina Astaire","33.93"
"Germany","Matthew Carrey","33.90"
"Germany","Julia Mcqueen","32.94"
"Germany","Gina Degeneres","32.90"
"Germany","Greta Malden","31.93"
"Germany","Sean Williams","31.93"
"Germany","Kevin Garland","30.96"
"Germany","Ray Johansson","30.94"
"Germany","Gregory Gooding","30.93"
"Germany","Sidney Crowe","30.93"
"Germany","Harrison Bale","29.95"
"Germany","Russell Temple","29.95"
"Germany","Uma Wood","29.93"
"Germany","Mary Keitel","29.92"
"Germany","Will Wilson","28.95"
"Germany","Grace Mostel","28.93"
"Germany","Michael Bolger","28.92"
"Germany","Woody Jolie","27.96"
"Germany","Kirsten Paltrow","27.95"
"Germany","Rip Crawford","27.95"
"Germany","Cate Mcqueen","27.93"
"Germany","Frances Day-Lewis","26.95"
"Germany","Scarlett Damon","26.94"
"Germany","Chris Bridges","26.94"
"Germany","Milla Peck","26.94"
"Germany","Ben Willis","26.93"
"Germany","Spencer Depp","25.96"
"Germany","Walter Torn","25.94"
"Germany","Rip Winslet","25.94"
"Germany","Gene Hopkins","25.93"
"Germany","Lucille Tracy","25.93"
"Germany","Milla Keitel","24.96"
"Germany","Ben Harris","24.96"
"Germany","Frances Tomei","24.95"
"Germany","Jayne Nolte","24.94"
"Germany","Laurence Bullock","24.93"
"Germany","Daryl Crawford","24.92"
"Germany","Alec Wayne","23.95"
"Germany","Nick Stallone","23.94"
"Germany","Gene Willis","23.94"
"Germany","Christopher West","23.94"
"Germany","Elvis Marx","23.93"
"Germany","Jon Chase","23.92"
"Germany","Christopher Berry","22.95"
"Germany","Scarlett Bening","22.95"
"Germany","Fred Costner","22.95"
"Germany","Jayne Silverstone","22.94"
"Germany","Kirk Jovovich","22.93"
"Germany","Sandra Kilmer","22.91"
"Germany","Minnie Kilmer","21.98"
"Germany","Dustin Tautou","21.96"
"Germany","Jeff Silverstone","21.96"
"Germany","Penelope Pinkett","21.93"
"Germany","Cate Harris","21.92"
"Germany","Jessica Bailey","20.96"
"Germany","Matthew Leigh","20.95"
"Germany","Sylvester Dern","20.95"
"Germany","Greta Keitel","20.94"
"Germany","Meryl Allen","20.94"
"Germany","Dan Harris","20.93"
"Germany","Vivien Bergen","19.97"
"Germany","Joe Swank","19.97"
"Germany","Goldie Brody","19.97"
"Germany","Michelle Mcconaughey","19.96"
"Germany","Groucho Dunst","19.96"
"Germany","Penelope Cronyn","19.95"
"Germany","Bette Nicholson","19.95"
"Germany","Jada Ryder","19.95"
"Germany","Warren Jackman","19.95"
"Germany","Fay Winslet","19.95"
"Germany","Harvey Hope","19.93"
"Germany","Mena Temple","18.96"
"Germany","Penelope Guiness","18.96"
"Germany","Minnie Zellweger","18.96"
"Germany","Reese West","18.94"
"Germany","Bob Fawcett","17.98"
"Germany","Cameron Streep","17.97"
"Germany","Angela Witherspoon","17.96"
"Germany","Anne Cronyn","17.95"
"Germany","Albert Nolte","17.94"
"Germany","Sissy Sobieski","17.94"
"Germany","Fay Wood","17.94"
"Germany","Mena Hopper","16.96"
"Germany","Morgan Williams","16.96"
"Germany","Johnny Cage","16.94"
"Germany","Ed Guiness","16.94"
"Germany","Johnny Lollobrigida","15.97"
"Germany","Vivien Basinger","15.96"
"Germany","Reese Kilmer","15.96"
"Germany","Cuba Birch","15.95"
"Germany","Renee Ball","15.95"
"Germany","Morgan Hopkins","15.94"
"Germany","Mae Hoffman","15.94"
"Germany","Audrey Olivier","14.97"
"Germany","Val Bolger","14.97"
"Germany","Mary Tandy","14.96"
"Germany","Judy Dean","14.96"
"Germany","Sandra Peck","14.96"
"Germany","Helen Voight","14.96"
"Germany","Jude Cruise","14.96"
"Germany","Jane Jackman","14.95"
"Germany","Ian Tandy","14.93"
"Germany","Angela Hudson","14.93"
"Germany","Thora Temple","13.97"
"Germany","Humphrey Garland","13.97"
"Germany","Ed Chase","13.97"
"Germany","Christian Neeson","13.97"
"Germany","Zero Cage","13.97"
"Germany","Rita Reynolds","13.97"
"Germany","Parker Goldberg","13.96"
"Germany","Ellen Presley","13.96"
"Germany","Burt Dukakis","13.96"
"Germany","Ed Mansfield","13.96"
"Germany","Whoopi Hurt","13.96"
"Germany","Adam Grant","13.95"
"Germany","Burt Posey","13.94"
"Germany","Kim Allen","12.98"
"Germany","William Hackman","12.98"
"Germany","Adam Hopper","12.97"
"Germany","Gary Phoenix","12.97"
"Germany","Groucho Sinatra","12.95"
"Germany","Carmen Hunt","12.94"
"Germany","Dan Torn","11.97"
"Germany","Burt Temple","11.97"
"Germany","Al Garland","11.97"
"Germany","Natalie Hopkins","11.95"
"Germany","Salma Nolte","11.95"
"Germany","Alan Dreyfuss","11.94"
"Germany","Greg Chaplin","11.94"
"Germany","Lucille Dee","10.98"
"Germany","Meg Hawke","10.98"
"Germany","River Dean","10.98"
"Germany","Fay Kilmer","10.98"
"Germany","Olympia Pfeiffer","10.96"
"Germany","Julia Fawcett","9.98"
"Germany","Chris Depp","9.98"
"Germany","Julia Barrymore","9.97"
"Germany","Lisa Monroe","9.97"
"Germany","Tom Mckellen","9.97"
"Germany","Kenneth Paltrow","9.97"
"Germany","James Pitt","9.97"
"Germany","Penelope Monroe","9.97"
"Germany","Morgan Mcdormand","9.96"
"Germany","Karl Berry","8.97"
"Germany","Charlize Dench","8.97"
"Germany","Debbie Akroyd","8.97"
"Germany","Cuba Allen","8.96"
"Germany","Jim Mostel","7.97"
"Germany","Spencer Peck","6.97"
"Germany","Albert Johansson","6.97"
"Germany","Tim Hackman","6.96"
"Germany","Kirsten Akroyd","5.99"
"Germany","Audrey Bailey","5.98"
"Germany","Jennifer Davis","5.98"
"Germany","Dan Streep","5.98"
"Germany","Gene Mckellen","5.98"
"Germany","Warren Nolte","5.97"
"Germany","Oprah Kilmer","4.99"
"Germany","Emily Dee","4.99"
"Germany","Ewan Gooding","4.97"
"Germany","Humphrey Willis","3.98"
"Germany","Meryl Gibson","3.98"
"Germany","Laura Brody","2.99"
"Germany","Cary Mcconaughey","2.99"
"Germany","Julia Zellweger","2.99"
"Germany","Ralph Cruz","2.99"
"Germany","Julianne Dench","2.99"
"Germany","Russell Close","2.99"
"Germany","Kenneth Pesci","2.99"
"Germany","Richard Penn","2.97"
"Germany","Michael Bening","1.98"
"Germany","Nick Wahlberg","0.99"
"Greece","Mena Temple","26.96"
"Greece","Jayne Nolte","25.96"
"Greece","Daryl Wahlberg","25.96"
"Greece","Susan Davis","24.96"
"Greece","Michelle Mcconaughey","21.96"
"Greece","Mary Keitel","21.96"
"Greece","Gene Mckellen","20.96"
"Greece","Scarlett Bening","20.96"
"Greece","James Pitt","18.97"
"Greece","Angela Witherspoon","16.96"
"Greece","Ian Tandy","16.96"
"Greece","Laurence Bullock","16.95"
"Greece","Spencer Depp","15.96"
"Greece","Groucho Dunst","14.98"
"Greece","Morgan Williams","14.97"
"Greece","Milla Keitel","14.97"
"Greece","Nick Stallone","14.97"
"Greece","Russell Bacall","13.98"
"Greece","Zero Cage","13.98"
"Greece","Tim Hackman","13.98"
"Greece","Bob Fawcett","12.98"
"Greece","Cameron Streep","12.98"
"Greece","Julia Mcqueen","12.97"
"Greece","Ewan Gooding","12.97"
"Greece","Kevin Garland","12.96"
"Greece","Angelina Astaire","11.98"
"Greece","Uma Wood","11.97"
"Greece","Cuba Birch","11.96"
"Greece","Fay Winslet","10.98"
"Greece","Chris Bridges","10.98"
"Greece","Frances Day-Lewis","10.98"
"Greece","Anne Cronyn","10.98"
"Greece","Reese West","10.97"
"Greece","Olympia Pfeiffer","10.97"
"Greece","Minnie Zellweger","9.98"
"Greece","Fay Wood","9.98"
"Greece","Ben Willis","9.98"
"Greece","Whoopi Hurt","9.98"
"Greece","Woody Hoffman","9.98"
"Greece","Spencer Peck","9.98"
"Greece","Sean Williams","9.98"
"Greece","Frances Tomei","9.98"
"Greece","Meg Hawke","9.98"
"Greece","John Suvari","9.98"
"Greece","Matthew Johansson","9.98"
"Greece","Christopher Berry","9.98"
"Greece","Meryl Allen","9.97"
"Greece","Cate Mcqueen","8.99"
"Greece","Jessica Bailey","8.98"
"Greece","Nick Degeneres","8.98"
"Greece","Julianne Dench","8.98"
"Greece","Sandra Kilmer","8.97"
"Greece","Jude Cruise","8.97"
"Greece","Jada Ryder","7.98"
"Greece","Ellen Presley","7.98"
"Greece","Johnny Lollobrigida","7.98"
"Greece","Humphrey Willis","7.98"
"Greece","Daryl Crawford","7.98"
"Greece","Sean Guiness","7.98"
"Greece","Gary Phoenix","7.97"
"Greece","Penelope Monroe","7.97"
"Greece","Gary Penn","6.99"
"Greece","Penelope Guiness","6.99"
"Greece","Elvis Marx","6.99"
"Greece","Kenneth Paltrow","6.99"
"Greece","Sylvester Dern","6.99"
"Greece","Sandra Peck","6.99"
"Greece","Jennifer Davis","6.99"
"Greece","Karl Berry","6.98"
"Greece","Burt Temple","6.98"
"Greece","Lucille Tracy","6.98"
"Greece","Bette Nicholson","6.98"
"Greece","Julia Barrymore","6.97"
"Greece","Mary Tandy","5.99"
"Greece","Greta Keitel","5.99"
"Greece","Natalie Hopkins","5.98"
"Greece","Jodie Degeneres","5.98"
"Greece","Nick Wahlberg","5.98"
"Greece","Charlize Dench","4.99"
"Greece","Adam Hopper","4.99"
"Greece","Burt Dukakis","4.99"
"Greece","Christian Neeson","4.99"
"Greece","Kirsten Akroyd","4.99"
"Greece","Morgan Hopkins","4.99"
"Greece","Will Wilson","4.99"
"Greece","Christian Akroyd","4.99"
"Greece","Rip Crawford","4.99"
"Greece","Groucho Sinatra","4.99"
"Greece","Angela Hudson","4.99"
"Greece","Kevin Bloom","4.99"
"Greece","Vivien Bergen","4.99"
"Greece","Humphrey Garland","4.99"
"Greece","Mae Hoffman","4.98"
"Greece","Kenneth Pesci","4.98"
"Greece","Matthew Leigh","3.99"
"Greece","Rita Reynolds","3.99"
"Greece","Warren Nolte","3.99"
"Greece","Rip Winslet","3.99"
"Greece","Gregory Gooding","3.99"
"Greece","Morgan Mcdormand","3.99"
"Greece","Jeff Silverstone","3.99"
"Greece","Helen Voight","3.99"
"Greece","Christian Gable","3.99"
"Greece","Kim Allen","3.98"
"Greece","Kenneth Torn","2.99"
"Greece","Parker Goldberg","2.99"
"Greece","Dan Torn","2.99"
"Greece","Greg Chaplin","2.99"
"Greece","Cameron Zellweger","2.99"
"Greece","Jim Mostel","2.99"
"Greece","Val Bolger","2.99"
"Greece","William Hackman","2.99"
"Greece","Julia Fawcett","2.99"
"Greece","Renee Ball","2.99"
"Greece","Fred Costner","2.99"
"Greece","Kirk Jovovich","2.99"
"Greece","Vivien Basinger","2.99"
"Greece","Lucille Dee","2.99"
"Greece","Grace Mostel","2.99"
"Greece","Cate Harris","2.99"
"Greece","Lisa Monroe","2.98"
"Greece","Oprah Kilmer","1.99"
"Greece","Sissy Sobieski","1.99"
"Greece","Debbie Akroyd","1.99"
"Greece","Michael Bolger","1.99"
"Greece","Richard Penn","1.99"
"Greece","Reese Kilmer","1.99"
"Greece","Carmen Hunt","0.99"
"Greece","Ben Harris","0.99"
"Greece","Albert Nolte","0.99"
"Greece","Jane Jackman","0.99"
"Greece","Alec Wayne","0.99"
"Greece","Gina Degeneres","0.99"
"Greece","Emily Dee","0.99"
"Greece","Renee Tracy","0.99"
"Greece","Christopher West","0.99"
"Greece","Salma Nolte","0.99"
"Greece","Geoffrey Heston","0.99"
"Greece","Dan Harris","0.99"
"Greece","Russell Close","0.99"
"Greece","Harrison Bale","0.99"
"Greece","Cuba Allen","0.99"
"Greenland","Minnie Kilmer","15.98"
"Greenland","Meryl Allen","13.98"
"Greenland","Susan Davis","13.97"
"Greenland","Lucille Tracy","12.98"
"Greenland","Nick Degeneres","12.98"
"Greenland","Natalie Hopkins","11.98"
"Greenland","Gina Degeneres","11.98"
"Greenland","Kenneth Paltrow","11.98"
"Greenland","Scarlett Bening","10.98"
"Greenland","Jim Mostel","10.97"
"Greenland","Angelina Astaire","9.99"
"Greenland","Alec Wayne","9.99"
"Greenland","Scarlett Damon","9.99"
"Greenland","Christopher West","9.99"
"Greenland","Vivien Basinger","9.99"
"Greenland","Groucho Williams","9.99"
"Greenland","Rip Winslet","9.99"
"Greenland","Matthew Leigh","9.99"
"Greenland","Mena Temple","9.98"
"Greenland","Warren Nolte","9.98"
"Greenland","Jada Ryder","9.98"
"Greenland","Ellen Presley","9.98"
"Greenland","Morgan Hopkins","9.97"
"Greenland","Mary Tandy","8.99"
"Greenland","Penelope Pinkett","7.98"
"Greenland","Ralph Cruz","7.98"
"Greenland","Woody Hoffman","7.98"
"Greenland","Walter Torn","6.99"
"Greenland","Reese West","6.99"
"Greenland","Spencer Depp","6.99"
"Greenland","Kevin Garland","6.99"
"Greenland","Christian Gable","6.99"
"Greenland","Nick Stallone","6.98"
"Greenland","Judy Dean","6.98"
"Greenland","Michael Bening","6.98"
"Greenland","Jayne Neeson","6.98"
"Greenland","Sandra Peck","6.98"
"Greenland","Burt Temple","6.98"
"Greenland","Sidney Crowe","6.98"
"Greenland","Thora Temple","6.97"
"Greenland","Geoffrey Heston","5.99"
"Greenland","Bob Fawcett","5.99"
"Greenland","Ben Harris","5.99"
"Greenland","Goldie Brody","5.99"
"Greenland","Jennifer Davis","5.99"
"Greenland","Gary Phoenix","5.99"
"Greenland","Grace Mostel","5.99"
"Greenland","Vivien Bergen","5.99"
"Greenland","Jayne Nolte","5.99"
"Greenland","Charlize Dench","5.99"
"Greenland","Woody Jolie","5.99"
"Greenland","Sean Guiness","5.99"
"Greenland","Burt Posey","5.99"
"Greenland","Bette Nicholson","5.99"
"Greenland","Christian Akroyd","5.99"
"Greenland","Angela Hudson","5.99"
"Greenland","Milla Peck","5.99"
"Greenland","Cuba Olivier","5.99"
"Greenland","Dan Streep","5.99"
"Greenland","Rock Dukakis","5.98"
"Greenland","Greta Malden","5.98"
"Greenland","Gene Mckellen","4.99"
"Greenland","Kenneth Hoffman","4.99"
"Greenland","Ed Chase","4.99"
"Greenland","Tom Miranda","4.98"
"Greenland","Jayne Silverstone","4.98"
"Greenland","Renee Tracy","3.99"
"Greenland","Johnny Cage","3.99"
"Greenland","Mena Hopper","3.99"
"Greenland","Whoopi Hurt","3.99"
"Greenland","Cate Harris","3.99"
"Greenland","Meg Hawke","3.99"
"Greenland","Chris Bridges","3.99"
"Greenland","Warren Jackman","3.99"
"Greenland","Henry Berry","3.99"
"Greenland","Dan Harris","3.98"
"Greenland","Sandra Kilmer","3.98"
"Greenland","Gene Hopkins","2.99"
"Greenland","Alan Dreyfuss","2.99"
"Greenland","Matthew Johansson","2.99"
"Greenland","Frances Day-Lewis","2.99"
"Greenland","Rip Crawford","2.99"
"Greenland","Fred Costner","2.99"
"Greenland","Gary Penn","2.99"
"Greenland","Helen Voight","2.99"
"Greenland","Angela Witherspoon","2.99"
"Greenland","Morgan Mcdormand","1.99"
"Greenland","Russell Temple","1.99"
"Greenland","Julia Barrymore","1.99"
"Greenland","Cameron Wray","1.98"
"Greenland","Jessica Bailey","1.98"
"Greenland","Karl Berry","1.98"
"Greenland","Penelope Cronyn","1.98"
"Greenland","Jane Jackman","0.99"
"Greenland","John Suvari","0.99"
"Greenland","Debbie Akroyd","0.99"
"Greenland","River Dean","0.99"
"Greenland","Julianne Dench","0.99"
"Greenland","Johnny Lollobrigida","0.99"
"Greenland","Gene Willis","0.99"
"Greenland","Burt Dukakis","0.99"
"Greenland","Minnie Zellweger","0.99"
"Greenland","Fay Wood","0.99"
"Greenland","Albert Johansson","0.99"
"Greenland","Greta Keitel","0.99"
"Greenland","Julia Mcqueen","0.99"
"Greenland","Groucho Dunst","0.99"
"Holy See (Vatican City State)","William Hackman","26.96"
"Holy See (Vatican City State)","Vivien Basinger","21.97"
"Holy See (Vatican City State)","Henry Berry","21.97"
"Holy See (Vatican City State)","Albert Johansson","18.97"
"Holy See (Vatican City State)","Meg Hawke","16.97"
"Holy See (Vatican City State)","Harrison Bale","15.97"
"Holy See (Vatican City State)","Karl Berry","15.97"
"Holy See (Vatican City State)","Warren Jackman","14.96"
"Holy See (Vatican City State)","Julia Mcqueen","13.97"
"Holy See (Vatican City State)","Reese West","13.97"
"Holy See (Vatican City State)","Meryl Allen","12.98"
"Holy See (Vatican City State)","Cate Harris","12.98"
"Holy See (Vatican City State)","Kevin Garland","12.98"
"Holy See (Vatican City State)","Fred Costner","12.98"
"Holy See (Vatican City State)","Jessica Bailey","12.97"
"Holy See (Vatican City State)","Matthew Johansson","11.98"
"Holy See (Vatican City State)","Rita Reynolds","11.98"
"Holy See (Vatican City State)","Elvis Marx","11.98"
"Holy See (Vatican City State)","Michelle Mcconaughey","11.98"
"Holy See (Vatican City State)","Gene Willis","10.98"
"Holy See (Vatican City State)","Johnny Cage","10.98"
"Holy See (Vatican City State)","Julia Barrymore","10.98"
"Holy See (Vatican City State)","Sean Williams","10.98"
"Holy See (Vatican City State)","Angela Witherspoon","10.98"
"Holy See (Vatican City State)","Frances Day-Lewis","10.97"
"Holy See (Vatican City State)","Groucho Williams","10.97"
"Holy See (Vatican City State)","James Pitt","9.98"
"Holy See (Vatican City State)","Cuba Allen","9.98"
"Holy See (Vatican City State)","Gina Degeneres","9.98"
"Holy See (Vatican City State)","Reese Kilmer","8.99"
"Holy See (Vatican City State)","Renee Tracy","8.99"
"Holy See (Vatican City State)","Whoopi Hurt","8.99"
"Holy See (Vatican City State)","Kenneth Hoffman","8.99"
"Holy See (Vatican City State)","Grace Mostel","8.98"
"Holy See (Vatican City State)","Ben Willis","8.98"
"Holy See (Vatican City State)","Olympia Pfeiffer","8.98"
"Holy See (Vatican City State)","Laura Brody","8.98"
"Holy See (Vatican City State)","Ben Harris","7.99"
"Holy See (Vatican City State)","Greta Malden","7.99"
"Holy See (Vatican City State)","Ray Johansson","7.99"
"Holy See (Vatican City State)","Christian Gable","7.99"
"Holy See (Vatican City State)","Jennifer Davis","7.99"
"Holy See (Vatican City State)","Joe Swank","7.99"
"Holy See (Vatican City State)","Ralph Cruz","7.98"
"Holy See (Vatican City State)","Mary Tandy","7.98"
"Holy See (Vatican City State)","Bob Fawcett","7.98"
"Holy See (Vatican City State)","Dan Torn","7.98"
"Holy See (Vatican City State)","Susan Davis","7.98"
"Holy See (Vatican City State)","Rock Dukakis","7.98"
"Holy See (Vatican City State)","Daryl Wahlberg","6.99"
